date,BIST100,USD_TRY,advancing_stocks,declining_stocks,CPI,CBRT_Rate,5Y_CDS_Spread
2024-07-25,10871.4423828125,32.856300354003906,1,9,71.6,50.0,258.56
2024-07-26,10891.3427734375,33.11650085449219,8,2,71.6,50.0,258.68
2024-07-29,10733.7431640625,33.02399826049805,0,10,71.6,50.0,255.67
2024-07-30,10691.6435546875,33.05550003051758,5,5,71.6,50.0,255.79
2024-07-31,10638.54296875,33.0984992980957,3,7,61.78,50.0,255.79
2024-08-01,10798.0419921875,33.17599868774414,9,1,61.78,50.0,255.79
2024-08-02,10473.4443359375,33.1593017578125,0,10,61.78,50.0,261.59
2024-08-05,9893.34765625,33.24509811401367,0,10,61.78,50.0,287.83
2024-08-06,9881.1474609375,33.39419937133789,2,8,61.78,50.0,299.22
2024-08-07,10024.2470703125,33.61920166015625,10,1,61.78,50.0,293.66
2024-08-08,10098.4462890625,33.5123291015625,10,1,61.78,50.0,281.97
2024-08-09,9907.34765625,33.532649993896484,1,9,61.78,50.0,278.22
2024-08-12,9828.5478515625,33.523101806640625,4,6,61.78,50.0,276.38
2024-08-13,9920.546875,33.453819274902344,8,2,61.78,50.0,276.34
2024-08-14,9830.8486328125,33.509498596191406,2,8,61.78,50.0,276.88
2024-08-15,9982.947265625,33.5921516418457,8,2,61.78,50.0,275.37
2024-08-16,9821.9482421875,33.638179779052734,1,9,61.78,50.0,268.95
2024-08-19,10054.146484375,33.6880989074707,10,1,61.78,50.0,266.6
2024-08-20,9982.2470703125,33.7588005065918,2,7,61.78,50.0,266.64
2024-08-21,9904.7470703125,33.8985595703125,2,8,61.78,50.0,265.11
2024-08-22,9921.34765625,33.92499923706055,4,6,61.78,50.0,265.14
2024-08-23,9668.0478515625,33.95750045776367,1,9,61.78,50.0,265.25
2024-08-26,9565.7490234375,34.02239990234375,2,7,61.78,50.0,265.56
2024-08-27,9748.748046875,34.025299072265625,9,1,61.78,50.0,265.67
2024-08-28,9757.1484375,34.01723098754883,7,3,61.78,50.0,265.65
2024-08-29,9833.1484375,34.139400482177734,8,2,61.78,50.0,265.6
2024-09-02,10110.146484375,34.07080078125,9,1,51.97,50.0,265.65
2024-09-03,10021.7470703125,33.91339874267578,2,8,51.97,50.0,265.69
2024-09-04,9984.84765625,33.99760055541992,3,7,51.97,50.0,272.17
2024-09-05,9936.7470703125,34.03670120239258,1,9,51.97,50.0,272.54
2024-09-06,9771.1484375,33.98500061035156,1,9,51.97,50.0,280.33
2024-09-09,9699.5478515625,33.99654006958008,1,9,51.97,50.0,280.5
2024-09-10,9623.94921875,34.095699310302734,2,8,51.97,50.0,280.41
2024-09-11,9419.650390625,34.04439926147461,0,10,51.97,50.0,280.28
2024-09-12,9520.94921875,33.99919891357422,9,1,51.97,50.0,272.59
2024-09-13,9685.4482421875,33.97460174560547,9,1,51.97,50.0,267.9
2024-09-16,9577.44921875,33.95515823364258,1,9,51.97,50.0,268.08
2024-09-17,9758.0478515625,33.979469299316406,10,1,51.97,50.0,265.7
2024-09-18,9774.4482421875,34.06909942626953,6,4,51.97,50.0,258.34
2024-09-19,9975.546875,34.07080078125,10,1,51.97,50.0,258.34
2024-09-20,9900.2470703125,34.08000183105469,4,5,51.97,50.0,267.5
2024-09-23,9887.7470703125,34.05575180053711,4,6,51.97,50.0,269.19
2024-09-24,10029.6474609375,34.14970016479492,9,1,51.97,50.0,269.19
2024-09-25,9890.947265625,34.112300872802734,2,8,51.97,50.0,270.08
2024-09-26,9829.1484375,34.160709381103516,3,6,51.97,50.0,268.08
2024-09-27,9777.4482421875,34.17539978027344,8,1,51.97,50.0,268.13
2024-09-30,9665.748046875,34.1490592956543,3,6,51.97,50.0,268.14
2024-10-01,9351.150390625,34.20399856567383,0,9,49.38,50.0,268.14
2024-10-02,9012.8525390625,34.18619918823242,0,10,49.38,50.0,268.14
2024-10-03,8898.1533203125,34.23059844970703,3,7,49.38,50.0,268.14
2024-10-04,9109.251953125,34.22679901123047,10,1,49.38,50.0,268.14
2024-10-07,9031.5517578125,34.22624969482422,2,8,49.38,50.0,274.09
2024-10-08,9044.8525390625,34.24570846557617,7,3,49.38,50.0,275.86
2024-10-09,9132.2509765625,34.26350021362305,7,3,49.38,50.0,281.9
2024-10-10,8964.0517578125,34.25619888305664,1,9,49.38,50.0,273.97
2024-10-11,8876.1533203125,34.25233840942383,1,9,49.38,50.0,274.02
2024-10-14,8699.154296875,34.27619934082031,0,10,49.38,50.0,274.02
2024-10-15,8860.2529296875,34.25215148925781,10,1,49.38,50.0,274.1
2024-10-16,8955.9521484375,34.19478988647461,10,1,49.38,50.0,274.08
2024-10-17,9002.251953125,34.16460037231445,7,3,49.38,50.0,274.14
2024-10-18,8793.552734375,34.19219970703125,2,8,49.38,50.0,274.04
2024-10-21,8654.3544921875,34.276100158691406,2,8,49.38,50.0,274.09
2024-10-22,8838.552734375,34.24570083618164,10,1,49.38,50.0,274.14
2024-10-23,8714.654296875,34.25310134887695,1,9,49.38,50.0,274.2
2024-10-24,8872.853515625,34.26839828491211,9,1,49.38,50.0,270.1
2024-10-25,8908.453125,34.28770065307617,5,3,49.38,50.0,270.13
2024-10-28,8945.751953125,34.28334045410156,7,3,49.38,50.0,271.29
2024-10-30,9006.5517578125,34.27479934692383,6,4,49.38,50.0,267.21
2024-10-31,8863.853515625,34.283199310302734,0,10,48.58,50.0,263.28
2024-11-01,8884.953125,34.29376983642578,5,5,48.58,50.0,266.23
2024-11-04,8663.8544921875,34.32815170288086,0,10,48.58,50.0,264.02
2024-11-05,8618.5537109375,34.34980010986328,6,4,48.58,50.0,264.75
2024-11-06,8862.2529296875,34.307498931884766,9,1,48.58,50.0,265.51
2024-11-07,8946.0517578125,34.20090103149414,7,3,48.58,50.0,255.43
2024-11-08,9184.7509765625,34.340030670166016,9,1,48.58,50.0,250.14
2024-11-11,9276.7509765625,34.35115051269531,7,3,48.58,50.0,252.67
2024-11-12,9226.8515625,34.32659912109375,2,8,48.58,50.0,253.72
2024-11-13,9300.25,34.37080001831055,7,3,48.58,50.0,255.05
2024-11-14,9420.3505859375,34.34519958496094,9,1,48.58,50.0,253.24
2024-11-15,9389.5498046875,34.29668045043945,5,4,48.58,50.0,253.63
2024-11-18,9395.3505859375,34.34925842285156,5,5,48.58,50.0,256.48
2024-11-19,9232.8515625,34.571998596191406,1,9,48.58,50.0,257.43
2024-11-20,9031.751953125,34.499298095703125,0,10,48.58,50.0,256.07
2024-11-21,9367.75,34.4692497253418,10,1,48.58,50.0,256.51
2024-11-22,9549.849609375,34.527099609375,8,2,48.58,50.0,255.64
2024-11-25,9659.94921875,34.420040130615234,7,3,48.58,50.0,255.02
2024-11-26,9636.048828125,34.597530364990234,2,8,48.58,50.0,252.3
2024-11-27,9639.7490234375,34.65359878540039,5,5,48.58,50.0,253.69
2024-11-28,9640.048828125,34.63650131225586,5,4,48.58,50.0,254.24
2024-11-29,9651.94921875,34.64836883544922,2,8,48.58,50.0,254.21
2024-12-02,9681.0478515625,34.693389892578125,6,3,47.09,50.0,251.44
2024-12-03,9827.1484375,34.74789810180664,7,2,47.09,50.0,253.79
2024-12-04,9886.046875,34.74760055541992,8,1,47.09,50.0,252.72
2024-12-05,9935.947265625,34.73649978637695,5,5,47.09,50.0,249.85
2024-12-06,10080.9462890625,34.76679992675781,9,1,47.09,50.0,247.91
2024-12-09,10257.345703125,34.77888107299805,9,1,47.09,50.0,242.03
2024-12-10,10098.9462890625,34.81956100463867,0,10,47.09,50.0,242.01
2024-12-11,10058.4462890625,34.84510040283203,3,7,47.09,50.0,244.51
2024-12-12,10058.5458984375,34.86470031738281,4,6,47.09,50.0,242.05
2024-12-13,10125.4462890625,34.94660186767578,8,1,47.09,50.0,244.48
2024-12-16,9997.6474609375,34.95014953613281,0,10,47.09,50.0,246.91
2024-12-17,10011.2470703125,34.956600189208984,4,5,47.09,50.0,246.93
2024-12-18,9915.7470703125,35.009300231933594,3,7,47.09,50.0,248.84
2024-12-19,9765.0478515625,35.04899978637695,2,8,47.09,50.0,249.41
2024-12-20,9724.4482421875,35.1396484375,4,6,47.09,50.0,254.68
2024-12-23,9626.548828125,35.13113021850586,4,6,47.09,50.0,256.61
2024-12-24,9672.748046875,35.23160171508789,4,6,47.09,50.0,257.57
2024-12-26,9948.947265625,35.11949157714844,7,3,47.09,50.0,257.71
2024-12-27,10025.447265625,35.23429870605469,8,2,47.09,50.0,257.64
2024-12-30,9889.6474609375,35.1602897644043,0,10,47.09,47.5,257.63
2024-12-31,9830.5478515625,35.30524826049805,1,9,44.38,47.5,260.5
2025-01-02,9961.2470703125,35.374000549316406,10,1,44.38,47.5,259.77
2025-01-03,10075.146484375,35.3922004699707,8,1,44.38,47.5,257.77
2025-01-06,10085.4462890625,35.28929901123047,5,5,44.38,47.5,255.9
2025-01-07,9971.947265625,35.34479904174805,1,9,44.38,47.5,254.36
2025-01-08,9890.7470703125,35.32183074951172,3,7,44.38,47.5,263.55
2025-01-09,10000.6474609375,35.34980010986328,10,1,44.38,47.5,264.99
2025-01-10,9910.546875,35.38059997558594,1,9,44.38,47.5,264.56
2025-01-13,9733.1484375,35.39105987548828,2,8,44.38,47.5,269.05
2025-01-14,9715.8486328125,35.48419952392578,6,4,44.38,47.5,272.67
2025-01-15,9739.6484375,35.469398498535156,6,3,44.38,47.5,271.29
2025-01-16,9866.6474609375,35.472900390625,10,1,44.38,47.5,265.56
2025-01-17,9977.84765625,35.54610061645508,8,2,44.38,47.5,268.88
2025-01-20,10029.2470703125,35.547271728515625,6,4,44.38,47.5,269.4
2025-01-21,9999.546875,35.580101013183594,1,9,44.38,47.5,266.29
2025-01-22,10105.3466796875,35.6348991394043,10,1,44.38,47.5,265.66
2025-01-23,10112.74609375,35.64469909667969,7,3,44.38,47.5,262.67
2025-01-24,10104.8466796875,35.67430114746094,3,7,44.38,47.5,260.17
2025-01-27,9997.84765625,35.59360122680664,2,7,44.38,45.0,254.85
2025-01-28,10121.74609375,35.75226974487305,7,2,44.38,45.0,259.9
2025-01-29,10076.9462890625,35.702980041503906,1,8,44.38,45.0,256.83
2025-01-30,10082.0458984375,35.79267120361328,6,3,44.38,45.0,257.33
2025-01-31,10004.34765625,35.853031158447266,3,7,42.12,45.0,253.54
2025-02-03,9774.3486328125,35.87181854248047,1,9,42.12,45.0,249.6
2025-02-04,9807.0478515625,35.9734001159668,4,6,42.12,45.0,255.02
2025-02-05,9719.748046875,35.96950149536133,3,7,42.12,45.0,251.09
2025-02-06,9842.1484375,35.910301208496094,7,3,42.12,45.0,250.62
2025-02-07,9951.6474609375,35.95558166503906,7,3,42.12,45.0,250.17
2025-02-10,9845.8486328125,35.89970016479492,0,10,42.12,45.0,252.07
2025-02-11,9882.7470703125,35.99263000488281,6,4,42.12,45.0,250.11
2025-02-12,9779.5478515625,35.99468994140625,2,8,42.12,45.0,251.13
2025-02-13,9914.6474609375,36.11600112915039,9,1,42.12,45.0,248.09
2025-02-14,9877.546875,36.1963005065918,3,7,42.12,45.0,245.21
2025-02-17,9836.4482421875,36.20355987548828,4,6,42.12,45.0,242.31
2025-02-18,9916.84765625,36.233280181884766,6,4,42.12,45.0,242.38
2025-02-19,9763.6484375,36.29280090332031,0,10,42.12,45.0,242.28
2025-02-20,9807.4482421875,36.30720138549805,7,3,42.12,45.0,244.22
2025-02-21,9602.1494140625,36.3856315612793,2,8,42.12,45.0,243.73
2025-02-24,9574.7490234375,36.446998596191406,5,3,42.12,45.0,256.11
2025-02-25,9451.5498046875,36.454341888427734,1,9,42.12,45.0,251.58
2025-02-26,9573.1494140625,36.461299896240234,9,1,42.12,45.0,252.78
2025-02-27,9741.0478515625,36.45940017700195,9,1,42.12,45.0,248.8
2025-02-28,9658.6494140625,36.517799377441406,4,6,42.12,45.0,252.0
2025-03-03,9911.046875,36.50695037841797,9,1,39.05,45.0,252.18
2025-03-04,9897.947265625,36.43709945678711,4,6,39.05,45.0,256.13
2025-03-05,10188.8466796875,36.432498931884766,10,1,39.05,45.0,253.91
2025-03-06,10459.0439453125,36.4114990234375,10,1,39.05,45.0,257.9
2025-03-07,10507.0439453125,36.487701416015625,4,4,39.05,45.0,257.21
2025-03-10,10422.14453125,36.48583984375,5,5,39.05,42.5,261.01
2025-03-11,10438.244140625,36.571380615234375,6,3,39.05,42.5,261.66
2025-03-12,10580.244140625,36.59619903564453,9,1,39.05,42.5,259.7
2025-03-13,10727.54296875,36.59230041503906,9,1,39.05,42.5,259.87
2025-03-14,10840.5419921875,36.67959976196289,7,3,39.05,42.5,256.37
2025-03-17,10862.0419921875,36.6391716003418,5,5,39.05,42.5,253.24
2025-03-18,10802.142578125,36.63199996948242,5,5,39.05,42.5,252.18
2025-03-19,9860.2470703125,36.69559860229492,0,10,39.05,42.5,271.06
2025-03-20,9810.8486328125,37.99319839477539,7,3,39.05,42.5,300.2
2025-03-21,9044.5517578125,37.94593811035156,0,10,39.05,42.5,324.19
2025-03-24,9299.3505859375,37.976688385009766,9,1,39.05,42.5,310.31
2025-03-25,9715.5478515625,37.848541259765625,9,1,39.05,42.5,294.06
2025-03-26,9649.44921875,37.98720169067383,2,8,39.05,42.5,306.06
2025-03-27,9612.7490234375,38.022098541259766,3,7,39.05,42.5,312.79
2025-03-28,9659.44921875,38.003299713134766,9,1,39.05,42.5,314.55
2025-04-02,9523.2490234375,37.96049880981445,1,9,38.1,42.5,306.5
2025-04-03,9484.2490234375,37.944618225097656,4,6,38.1,42.5,319.78
2025-04-04,9379.75,38.005699157714844,4,6,38.1,42.5,319.78
2025-04-07,9407.150390625,38.00090026855469,4,6,38.1,42.5,319.78
2025-04-08,9477.0498046875,38.004798889160156,7,3,38.1,42.5,351.62
2025-04-09,9275.451171875,38.007999420166016,1,8,38.1,42.5,337.56
2025-04-10,9338.5498046875,37.96289825439453,6,3,38.1,42.5,354.92
2025-04-11,9380.9501953125,38.03559875488281,7,3,38.1,42.5,370.62
2025-04-14,9423.5498046875,37.98509979248047,6,4,38.1,42.5,346.69
2025-04-15,9393.75,38.03839874267578,3,7,38.1,42.5,332.73
2025-04-16,9266.05078125,38.17060089111328,2,8,38.1,42.5,332.7
2025-04-17,9395.9501953125,38.14339828491211,6,3,38.1,42.5,323.39
2025-04-22,9312.0498046875,38.235801696777344,5,5,38.1,46.0,325.95
2025-04-24,9490.849609375,38.285621643066406,9,1,38.1,46.0,325.39
2025-04-25,9432.5498046875,38.415000915527344,3,6,38.1,46.0,338.94
2025-04-28,9306.9501953125,38.42399978637695,1,9,38.1,46.0,338.94
2025-04-29,9224.7509765625,38.44160079956055,3,7,38.1,46.0,338.94
2025-04-30,9078.3525390625,38.4994010925293,1,9,38.1,46.0,338.94
2025-05-02,9167.55078125,38.55839920043945,7,3,37.86,46.0,338.94
2025-05-05,9112.15234375,38.57176971435547,3,6,37.86,46.0,338.94
2025-05-06,9134.6513671875,38.61050033569336,4,6,37.86,46.0,338.76
2025-05-07,9074.5517578125,38.63290023803711,3,7,37.86,46.0,335.82
2025-05-08,9279.1513671875,38.644100189208984,10,1,37.86,46.0,328.42
2025-05-09,9390.4501953125,38.7244987487793,7,3,37.86,46.0,327.75
2025-05-12,9747.0478515625,38.74020004272461,9,1,37.86,46.0,309.92
2025-05-13,9700.1484375,38.78990173339844,4,6,37.86,46.0,304.96
2025-05-14,9701.5478515625,38.758480072021484,5,5,37.86,46.0,296.29
2025-05-15,9541.2490234375,38.7677001953125,0,10,37.86,46.0,297.09
2025-05-16,9668.3486328125,38.83620071411133,8,2,37.86,46.0,291.19
2025-05-20,9513.94921875,38.846099853515625,1,8,37.86,46.0,290.21
2025-05-21,9398.8505859375,38.83530044555664,2,8,37.86,46.0,292.41
2025-05-22,9475.150390625,38.830101013183594,8,2,37.86,46.0,292.99
2025-05-23,9355.9501953125,39.033329010009766,0,10,37.86,46.0,301.69
2025-05-26,9345.150390625,39.00040054321289,6,4,37.86,46.0,301.93
2025-05-27,9213.55078125,38.993900299072266,1,9,37.86,46.0,303.21
2025-05-28,9177.6513671875,39.05950164794922,5,4,37.86,46.0,308.88
2025-05-29,9170.55078125,39.09429168701172,3,7,37.86,46.0,317.16
2025-05-30,9019.5517578125,39.20848846435547,1,9,37.86,46.0,319.18
2025-06-02,9008.8525390625,39.254398345947266,4,6,35.41,46.0,311.74
2025-06-03,9276.951171875,39.145301818847656,9,1,35.41,46.0,303.54
2025-06-04,9474.9501953125,39.14459991455078,8,2,35.41,46.0,295.72
2025-06-05,9486.548828125,39.264400482177734,3,7,35.41,46.0,300.24
2025-06-10,9659.2490234375,39.29912185668945,8,2,35.41,46.0,291.26
2025-06-11,9686.0478515625,39.19559860229492,8,2,35.41,46.0,286.56
2025-06-12,9520.1494140625,39.129539489746094,1,9,35.41,46.0,291.13
2025-06-13,9311.8505859375,39.395599365234375,2,8,35.41,46.0,302.24
2025-06-16,9349.9501953125,39.36800003051758,5,5,35.41,46.0,292.29
2025-06-17,9339.5498046875,39.38759994506836,3,6,35.41,46.0,291.17
2025-06-18,9196.05078125,39.52090072631836,1,9,35.41,46.0,301.98
2025-06-19,9101.9521484375,39.53409957885742,3,7,35.41,46.0,309.88
2025-06-20,9203.3515625,39.663700103759766,9,1,35.41,46.0,305.85
2025-06-23,9141.2509765625,39.72050094604492,3,7,35.41,46.0,303.61
2025-06-24,9448.8505859375,39.67070007324219,8,2,35.41,46.0,292.06
2025-06-25,9418.4501953125,39.6245002746582,4,5,35.41,46.0,302.06
2025-06-26,9301.0498046875,39.75859832763672,2,8,35.41,46.0,301.82
2025-06-27,9404.8505859375,39.85430145263672,9,1,35.41,46.0,301.3
2025-06-30,9948.447265625,39.89059829711914,10,1,35.41,46.0,284.36
2025-07-01,10080.3466796875,39.82659912109375,7,3,35.05,46.0,281.64
2025-07-02,10188.9462890625,39.83879852294922,7,3,35.05,46.0,280.61
2025-07-03,10228.345703125,39.904701232910156,6,3,35.05,46.0,273.99
2025-07-04,10275.7451171875,39.82059860229492,7,2,35.05,46.0,273.66
2025-07-07,10107.646484375,39.95100021362305,1,9,35.05,46.0,285.52
2025-07-08,9998.1474609375,40.00320053100586,2,8,35.05,46.0,285.57
2025-07-09,10167.24609375,40.02954864501953,9,1,35.05,46.0,278.39
2025-07-10,10331.2451171875,40.04629898071289,9,1,35.05,46.0,278.65
2025-07-11,10358.4453125,40.15909957885742,6,4,35.05,46.0,283.19
2025-07-14,10225.4453125,40.19459915161133,2,8,35.05,46.0,284.48
2025-07-16,10121.4462890625,40.25429916381836,2,8,35.05,46.0,289.55
2025-07-17,10370.6455078125,40.240699768066406,10,1,35.05,46.0,285.55
2025-07-18,10366.1455078125,40.33599853515625,4,6,35.05,46.0,284.29
2025-07-21,10616.1435546875,40.394500732421875,10,1,35.05,46.0,284.32
2025-07-22,10616.04296875,40.40439987182617,3,7,35.05,46.0,284.3
2025-07-23,10591.943359375,40.433998107910156,4,6,35.05,46.0,279.78
2025-07-24,10689.04296875,40.45109939575195,10,1,35.05,46.0,271.89
2025-07-25,10642.54296875,40.5359992980957,2,8,35.05,46.0,271.71
2025-07-28,10542.0439453125,40.54029846191406,1,9,35.05,43.0,273.75
2025-07-29,10487.244140625,40.56169891357422,1,8,35.05,43.0,271.54
2025-07-30,10618.943359375,40.571998596191406,9,1,35.05,43.0,274.49
2025-07-31,10743.1435546875,40.58700180053711,9,1,33.52,43.0,277.69
2025-08-01,10746.943359375,40.66279983520508,3,6,33.52,43.0,280.61
2025-08-04,10853.4423828125,40.677799224853516,8,2,33.52,43.0,276.61
2025-08-05,10849.9423828125,40.67490005493164,2,8,33.52,43.0,276.75
2025-08-06,10900.9423828125,40.66899871826172,7,3,33.52,43.0,276.6
2025-08-07,10956.041015625,40.659400939941406,6,4,33.52,43.0,275.29
2025-08-08,10972.541015625,40.656009674072266,5,5,33.52,43.0,271.83
2025-08-11,11038.2412109375,40.74729919433594,9,1,33.52,43.0,273.09
2025-08-12,10954.44140625,40.708499908447266,2,7,33.52,43.0,267.61
2025-08-13,10949.9423828125,40.755001068115234,8,2,33.52,43.0,262.64
2025-08-14,10824.5419921875,40.781898498535156,3,7,33.52,43.0,264.98
2025-08-15,10870.5419921875,40.846900939941406,8,2,33.52,43.0,264.91
2025-08-18,10929.7421875,40.89889907836914,6,4,33.52,43.0,264.87
2025-08-19,10961.94140625,40.88309860229492,3,7,33.52,43.0,263.23
2025-08-20,11134.6416015625,40.86960983276367,9,1,33.52,43.0,267.23
2025-08-21,11313.8408203125,40.911800384521484,8,2,33.52,43.0,268.92
2025-08-22,11372.2998046875,41.007598876953125,8,2,33.52,43.0,261.03
2025-08-25,11477.7998046875,40.96030044555664,8,2,33.52,43.0,261.5
2025-08-26,11529.7998046875,41.003501892089844,4,6,33.52,43.0,262.18
2025-08-27,11359.0,41.037498474121094,0,10,33.52,43.0,261.77
2025-08-28,11368.7998046875,41.05189895629883,4,6,33.52,43.0,259.96
2025-08-29,11288.099609375,41.140499114990234,1,9,33.52,43.0,263.31
2025-09-01,11280.0,41.142398834228516,5,5,32.95,43.0,263.32
2025-09-02,10877.5,41.14289855957031,1,9,32.95,43.0,272.65
2025-09-03,10737.7001953125,41.16619873046875,3,7,32.95,43.0,270.12
2025-09-04,10828.900390625,41.158599853515625,5,5,32.95,43.0,267.57
2025-09-05,10729.5,41.247501373291016,1,8,32.95,43.0,263.21
2025-09-08,10449.400390625,41.25559997558594,0,10,32.95,43.0,272.39
2025-09-09,10486.099609375,41.261390686035156,8,2,32.95,43.0,270.67
2025-09-10,10586.2998046875,41.257301330566406,10,1,32.95,43.0,267.79
2025-09-11,10382.900390625,41.27539825439453,1,9,32.95,43.0,260.84
2025-09-12,10372.0,41.34280014038086,5,4,32.95,43.0,262.35
2025-09-15,11000.2998046875,41.27825927734375,10,1,32.95,40.5,251.06
2025-09-16,11183.0,41.307701110839844,7,3,32.95,40.5,246.77
2025-09-17,11165.900390625,41.30730056762695,4,6,32.95,40.5,239.67
2025-09-18,11048.099609375,41.30110168457031,2,8,32.95,40.5,236.86
2025-09-19,11294.5,41.39720153808594,10,1,32.95,40.5,240.49
2025-09-22,11468.099609375,41.407901763916016,10,1,32.95,40.5,258.54
2025-09-23,11331.7998046875,41.39189910888672,1,9,32.95,40.5,259.79
2025-09-24,11366.900390625,41.418701171875,4,6,32.95,40.5,259.21
2025-09-25,11377.599609375,41.469600677490234,6,4,32.95,40.5,259.08
2025-09-26,11151.2001953125,41.56399917602539,0,10,32.95,40.5,258.58
2025-09-29,11048.099609375,41.56108856201172,1,9,32.95,40.5,256.01
2025-09-30,11012.099609375,41.57659912109375,5,5,32.95,40.5,254.36
2025-10-01,11220.2001953125,41.582698822021484,9,1,33.29,40.5,254.14
2025-10-02,11082.599609375,41.59410095214844,1,9,33.29,40.5,254.72
2025-10-03,10858.5,41.64179992675781,0,10,33.29,40.5,255.85
2025-10-06,10734.900390625,41.68830108642578,2,8,33.29,40.5,257.24
2025-10-07,10814.099609375,41.703800201416016,7,3,33.29,40.5,257.68
2025-10-08,10756.2998046875,41.71736145019531,2,8,33.29,40.5,256.54
2025-10-09,10727.0,41.73080062866211,3,6,33.29,40.5,258.53
2025-10-10,10720.400390625,41.822471618652344,5,5,33.29,40.5,264.01
2025-10-13,10556.2001953125,41.8129997253418,1,9,33.29,40.5,263.61
2025-10-14,10316.400390625,41.81230163574219,2,8,33.29,40.5,266.09
2025-10-15,10464.5,41.81919860839844,8,2,33.29,40.5,264.48
2025-10-16,10370.7998046875,41.851200103759766,1,9,33.29,40.5,266.01
2025-10-17,10208.7998046875,41.89630126953125,1,9,33.29,40.5,272.8
2025-10-20,10484.400390625,41.93040084838867,9,1,33.29,40.5,268.61
2025-10-21,10467.2001953125,41.92890167236328,4,6,33.29,40.5,261.83
2025-10-22,10551.2998046875,41.96820068359375,6,2,33.29,40.5,265.31
2025-10-23,10608.2998046875,41.97639846801758,7,3,33.29,40.5,265.87
2025-10-24,10941.7998046875,42.03110122680664,9,1,33.29,40.5,265.8
2025-10-27,10853.400390625,41.99216079711914,2,7,33.29,39.5,247.67
